Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,prix_euro,Brand,Model
skoda octavia elegance 1.8 tsi at,mumbai,2014,76000,petrol,automatic,first,14.7,1798.0,177.5,5.0,,11000.0,skoda,octavia
toyota etios liva gd sp,delhi,2014,104000,diesel,manual,first,23.59,1364.0,67.06,5.0,,3300.0,toyota,etios
maruti swift 1.3 vxi,kolkata,2010,42001,petrol,manual,first,16.1,,,,,2321.0,maruti,swift
mercedes-benz b class b180,kochi,2014,37245,petrol,automatic,first,14.8,1595.0,120.7,5.0,,13156.0,mercedes-benz,b
honda amaze s diesel,kolkata,2013,45000,diesel,manual,first,27.4,1498.0,98.6,5.0,8.54 lakh,3575.0,honda,amaze
hyundai verna 1.6 sx,jaipur,2012,117837,diesel,manual,second,22.32,1582.0,126.32,5.0,,5225.0,hyundai,verna
renault duster 85ps diesel rxl optional,mumbai,2014,30000,diesel,manual,first,20.46,1461.0,83.8,5.0,,6545.0,renault,duster
hyundai creta 1.6 vtvt s,delhi,2015,27057,petrol,manual,second,15.29,1591.0,121.3,5.0,,8965.0,hyundai,creta
maruti wagon r amt vxi,mumbai,2016,8500,petrol,automatic,first,20.51,998.0,67.0,5.0,,4642.0,maruti,wagon
mercedes-benz new c-class c250 avantgarde,kolkata,2010,30500,petrol,automatic,first,11.74,1796.0,186.0,5.0,,11550.0,mercedes-benz,new
audi a8 l 3.0 tdi quattro,delhi,2012,56000,diesel,automatic,first,11.8,2967.0,246.7,5.0,,49500.0,audi,a8
hyundai i10 magna 1.1,pune,2012,44000,petrol,manual,second,19.81,1086.0,68.05,5.0,,3190.0,hyundai,i10
skoda rapid 1.6 mpi at style black package,mumbai,2017,10500,petrol,automatic,first,14.3,1598.0,103.52,5.0,,9790.0,skoda,rapid
skoda superb style 1.8 tsi at,hyderabad,2017,26000,petrol,automatic,first,14.67,1798.0,177.46,5.0,33.58 lakh,28600.0,skoda,superb
hyundai i20 active 1.2 sx,coimbatore,2018,25166,petrol,manual,first,17.19,1197.0,81.86,5.0,,9042.0,hyundai,i20
honda amaze vx i-dtec,kolkata,2014,64000,diesel,manual,second,25.8,1498.0,98.6,5.0,,3850.0,honda,amaze
maruti wagon r lxi,chennai,2004,61000,petrol,manual,second,18.9,998.0,67.1,5.0,,1375.0,maruti,wagon
mahindra verito 1.5 d4 bsiv,hyderabad,2013,107000,diesel,manual,first,21.03,1461.0,65.0,5.0,9.12 lakh,4069.9999999999995,mahindra,verito
mercedes-benz new c-class c 220d avantgarde edition c,coimbatore,2018,29161,diesel,automatic,first,19.27,2143.0,167.62,5.0,,43350.99999999999,mercedes-benz,new
maruti wagon r vxi,kolkata,2013,32000,petrol,manual,first,22.5,998.0,67.04,5.0,5.29 lakh,2915.0,maruti,wagon
nissan terrano xv premium 110 ps anniversary edition,coimbatore,2015,46173,diesel,manual,second,19.01,1461.0,108.5,5.0,,9812.0,nissan,terrano
maruti swift vdi bsiv,delhi,2013,47000,diesel,manual,first,17.8,1248.0,,5.0,,4509.999999999999,maruti,swift
mini cooper convertible s,kochi,2017,26327,petrol,automatic,first,16.82,1998.0,189.08,4.0,44.28 lakh,39237.0,mini,cooper
ford figo diesel,bangalore,2015,70436,diesel,manual,first,0.0,1498.0,99.0,,,3959.9999999999995,ford,figo
tata indica v2 dls bsii,jaipur,2007,200000,diesel,manual,second,17.2,1396.0,53.5,5.0,,935.0,tata,indica
chevrolet beat lt,kochi,2016,60813,petrol,manual,second,18.6,1199.0,76.8,5.0,,3652.0,chevrolet,beat
volkswagen polo diesel comfortline 1.2l,mumbai,2012,45000,diesel,manual,first,22.07,1199.0,73.9,5.0,,3959.9999999999995,volkswagen,polo
maruti swift zdi,hyderabad,2016,64000,diesel,manual,first,22.9,1248.0,74.0,5.0,,7480.0,maruti,swift
ford figo diesel exi,kolkata,2012,41284,diesel,manual,first,20.0,1399.0,68.05,5.0,,2750.0,ford,figo
toyota innova crysta 2.8 gx at,kochi,2019,14165,diesel,automatic,first,11.36,2755.0,171.5,7.0,20.74 lakh,21604.0,toyota,innova
hyundai santa fe 4x4 at,mumbai,2011,67000,diesel,automatic,second,11.72,2199.0,194.3,7.0,,7700.0,hyundai,santa
honda city i-vtec v,kolkata,2011,32572,petrol,manual,first,17.4,1497.0,117.3,5.0,11.74 lakh,4257.0,honda,city
hyundai i20 1.2 magna executive,kochi,2018,14960,petrol,manual,first,18.6,1197.0,81.83,5.0,,6897.0,hyundai,i20
mercedes-benz new c-class c 220d avantgarde edition c,kochi,2015,55980,diesel,automatic,first,19.27,2143.0,167.62,5.0,,19932.0,mercedes-benz,new
chevrolet beat diesel lt,mumbai,2013,74000,diesel,manual,first,25.44,936.0,57.6,5.0,,2915.0,chevrolet,beat
hyundai i20 sportz 1.4 crdi,kochi,2015,56847,diesel,manual,first,22.54,1396.0,88.73,5.0,,7919.999999999999,hyundai,i20
toyota innova 2.5 z diesel 7 seater,coimbatore,2015,121374,diesel,manual,first,12.99,2494.0,100.6,7.0,,15729.999999999998,toyota,innova
maruti ertiga vdi,chennai,2013,52000,diesel,manual,first,20.77,1248.0,88.76,7.0,,7590.0,maruti,ertiga
toyota innova 2.5 v diesel 7-seater,mumbai,2014,118000,diesel,manual,first,12.8,2494.0,102.0,7.0,,11825.0,toyota,innova
hyundai santro xing xo erlx euro ii,mumbai,2007,72000,petrol,manual,third,17.0,1086.0,,5.0,,1045.0,hyundai,santro
honda city i vtec v,kochi,2016,33915,petrol,manual,first,17.8,1497.0,117.3,5.0,,8899.0,honda,city
bmw x1 sdrive20d,ahmedabad,2014,82002,diesel,automatic,first,17.05,1995.0,184.0,5.0,,20350.0,bmw,x1
hyundai grand i10 crdi era,mumbai,2017,33000,diesel,manual,first,24.0,1120.0,70.0,5.0,,5225.0,hyundai,grand
maruti ciaz 1.3 alpha,chennai,2016,34000,diesel,manual,first,28.09,1248.0,88.5,5.0,,9294.999999999998,maruti,ciaz
skoda rapid leisure 1.6 tdi mt,kolkata,2012,55000,diesel,manual,first,20.5,1598.0,103.6,5.0,,3850.0,skoda,rapid
hyundai accent crdi,kochi,2006,160538,diesel,manual,first,13.1,1493.0,82.0,5.0,,1979.9999999999998,hyundai,accent
volkswagen polo gt 1.5 tdi,jaipur,2014,60000,diesel,manual,second,19.91,1498.0,103.6,5.0,,4069.9999999999995,volkswagen,polo
honda jazz 1.2 vx i vtec,coimbatore,2017,49575,petrol,manual,first,18.7,1199.0,88.7,5.0,,7886.999999999999,honda,jazz
hyundai i10 era,jaipur,2010,83000,petrol,manual,first,19.81,1086.0,68.05,5.0,,1925.0,hyundai,i10
hyundai tucson 2.0 e-vgt 2wd at gls,kochi,2018,51346,diesel,automatic,first,16.38,1995.0,183.0,5.0,,24189.0,hyundai,tucson
toyota innova crysta 2.4 zx mt,pune,2017,43000,diesel,manual,first,13.68,2393.0,147.8,7.0,25.52 lakh,20514.999999999996,toyota,innova
maruti omni mpi cargo bsiii w/ immobiliser,jaipur,2011,35000,petrol,manual,third,19.7,796.0,35.0,5.0,,2034.9999999999998,maruti,omni
maruti swift vxi bsiv,coimbatore,2017,27872,petrol,manual,second,20.4,1197.0,81.8,5.0,,6545.0,maruti,swift
hyundai grand i10 magna,mumbai,2014,16514,petrol,manual,first,18.9,1197.0,82.0,5.0,,4125.0,hyundai,grand
maruti swift vdi,pune,2012,120000,diesel,manual,first,22.9,1248.0,74.0,5.0,,4125.0,maruti,swift
hyundai verna crdi 1.6 sx,hyderabad,2008,143275,diesel,manual,first,22.0,1582.0,126.2,5.0,14.07 lakh,2860.0,hyundai,verna
hyundai santro xing xl,hyderabad,2006,99000,petrol,manual,first,0.0,1086.0,,5.0,,1925.0,hyundai,santro
hyundai i20 1.2 sportz,mumbai,2010,52000,petrol,manual,first,17.0,1197.0,80.0,5.0,,3080.0,hyundai,i20
mercedes-benz new c-class c 220 cdi classic,bangalore,2014,57000,diesel,manual,second,15.8,2148.0,170.0,5.0,,19800.0,mercedes-benz,new
maruti ritz zdi,hyderabad,2014,88500,diesel,manual,first,23.2,1248.0,73.94,5.0,,4784.999999999999,maruti,ritz
hyundai creta 1.6 crdi sx,bangalore,2016,28000,diesel,manual,first,19.67,1582.0,126.2,5.0,,15125.0,hyundai,creta
maruti a-star vxi,pune,2010,67000,petrol,manual,first,19.0,998.0,66.1,5.0,,2200.0,maruti,a-star
renault duster 110ps diesel rxz option,delhi,2016,26000,diesel,manual,first,19.64,1461.0,108.45,5.0,,11000.0,renault,duster
fiat grande punto 1.3 emotion pack (diesel),delhi,2010,120000,diesel,manual,first,17.8,1248.0,76.0,5.0,,1815.0,fiat,grande
bmw x3 xdrive30d m sport,coimbatore,2017,51982,diesel,automatic,first,16.55,2993.0,258.0,5.0,,50347.0,bmw,x3
hyundai i10 sportz,bangalore,2010,36000,petrol,manual,second,20.36,1197.0,78.9,5.0,,3575.0,hyundai,i10
toyota innova 2.5 g4 diesel 7-seater,pune,2016,47000,diesel,manual,first,12.8,2494.0,102.0,7.0,,14080.0,toyota,innova
maruti zen vxi bsii,mumbai,2002,60000,petrol,manual,third,17.3,993.0,60.0,5.0,,605.0,maruti,zen
maruti swift vdi,hyderabad,2018,31025,diesel,manual,first,28.4,1248.0,74.0,5.0,,7864.999999999999,maruti,swift
mahindra scorpio vlx 2.2 mhawk airbag bsiv,pune,2013,105000,diesel,manual,second,12.05,2179.0,120.0,8.0,,7700.0,mahindra,scorpio
tata zest quadrajet 1.3 75ps xe,pune,2017,121900,diesel,manual,first,22.95,1248.0,74.0,5.0,8.34 lakh,4125.0,tata,zest
ford ecosport 1.0 ecoboost titanium plus,mumbai,2017,22695,petrol,manual,first,18.88,999.0,123.24,5.0,,9350.0,ford,ecosport
maruti swift dzire zdi,jaipur,2012,73000,diesel,manual,first,23.4,1248.0,74.0,5.0,,4784.999999999999,maruti,swift
maruti alto 800 lxi,kochi,2016,32227,petrol,manual,first,22.74,796.0,47.3,5.0,,3586.0,maruti,alto
honda city 1.5 s mt,jaipur,2011,55000,petrol,manual,first,17.0,1497.0,118.0,5.0,,4631.0,honda,city
skoda laura 1.9 tdi at ambiente,mumbai,2009,48000,diesel,automatic,second,17.0,1896.0,105.0,5.0,,3245.0,skoda,laura
hyundai verna 1.6 sx vtvt (o),kochi,2012,54308,petrol,manual,first,17.1,1591.0,121.3,5.0,,4708.0,hyundai,verna
honda city 1.5 v at,jaipur,2009,78442,petrol,automatic,first,16.8,1497.0,118.0,5.0,,3926.9999999999995,honda,city
hyundai i20 magna optional 1.4 crdi,kolkata,2013,46000,diesel,manual,first,21.9,1396.0,88.8,5.0,,3421.0,hyundai,i20
hyundai i20 sportz at 1.4,coimbatore,2014,45051,petrol,automatic,first,15.0,1396.0,98.6,5.0,,6556.0,hyundai,i20
volkswagen vento diesel highline,hyderabad,2011,69000,diesel,manual,first,20.54,1598.0,103.6,5.0,,5170.0,volkswagen,vento
honda city i vtec vx,ahmedabad,2014,49000,petrol,manual,first,17.4,1497.0,117.3,5.0,,7590.0,honda,city
tata zest quadrajet 1.3 75ps xe,pune,2018,45000,diesel,manual,first,22.95,1248.0,74.0,5.0,8.34 lakh,5775.0,tata,zest
bmw 5 series 2003-2012 520d,pune,2015,64000,diesel,automatic,first,18.48,1995.0,177.0,5.0,,30800.0,bmw,5
maruti wagon r lxi minor,delhi,2009,60000,petrol,manual,first,18.9,1061.0,67.0,5.0,,1485.0,maruti,wagon
honda jazz vx,delhi,2015,62178,petrol,manual,first,18.2,1199.0,88.7,5.0,8.85 lakh,5334.999999999999,honda,jazz
volkswagen jetta 2007-2011 2.0 tdi comfortline,coimbatore,2012,58006,diesel,manual,first,15.0,1896.0,105.0,5.0,,7370.0,volkswagen,jetta
hyundai i10 magna 1.2,hyderabad,2010,74000,petrol,manual,first,20.36,1197.0,78.9,5.0,,3410.0,hyundai,i10
mercedes-benz new c-class c 220 cdi avantgarde,kochi,2015,77771,diesel,automatic,first,19.27,2143.0,170.0,5.0,,20504.0,mercedes-benz,new
hyundai i10 magna 1.2 itech se,pune,2012,45275,petrol,manual,first,20.36,1197.0,78.9,5.0,,3080.0,hyundai,i10
toyota innova crysta 2.4 zx mt,chennai,2016,48000,diesel,manual,first,13.68,2393.0,147.8,7.0,25.4 lakh,22275.0,toyota,innova
audi a6 2011-2015 2.0 tdi technology,kochi,2015,31652,diesel,automatic,first,17.68,1968.0,174.33,5.0,,29458.0,audi,a6
toyota innova 2.5 vx (diesel) 7 seater,hyderabad,2010,109000,diesel,manual,second,12.99,2494.0,100.6,7.0,,9086.0,toyota,innova
volkswagen polo petrol trendline 1.2l,mumbai,2015,31978,petrol,manual,first,16.47,1198.0,73.9,5.0,,4279.0,volkswagen,polo
maruti alto k10 lxi,hyderabad,2011,70000,petrol,manual,first,20.92,998.0,67.1,5.0,,2310.0,maruti,alto
honda city i-vtec cvt zx,mumbai,2017,15000,petrol,automatic,first,18.0,1497.0,117.3,5.0,16.67 lakh,13959.0,honda,city
tata indigo lx,coimbatore,2013,59138,diesel,manual,first,17.0,1405.0,70.0,5.0,,2838.0,tata,indigo
audi a6 2011-2015 2.0 tdi premium plus,kochi,2014,61726,diesel,automatic,first,17.68,1968.0,174.33,5.0,,22847.0,audi,a6
mercedes-benz gla class 200 cdi sport,delhi,2015,48000,diesel,automatic,first,17.9,2143.0,136.0,5.0,,22286.0,mercedes-benz,gla
hyundai santro xing xl,chennai,2006,58000,petrol,manual,second,0.0,1086.0,,5.0,,1650.0,hyundai,santro
maruti swift vdi bsiv,kolkata,2011,60020,diesel,manual,first,17.8,1248.0,,5.0,,2750.0,maruti,swift
maruti celerio vxi at,hyderabad,2014,77815,petrol,automatic,first,23.1,998.0,67.04,5.0,,4675.0,maruti,celerio
mercedes-benz gle 250d,hyderabad,2017,29000,diesel,automatic,first,17.9,2143.0,201.15,5.0,79.43 lakh,62699.99999999999,mercedes-benz,gle
land rover range rover hse dynamic,delhi,2017,44000,diesel,automatic,first,12.7,2179.0,187.7,5.0,,48400.0,land rover,range rover
volkswagen vento diesel trendline,hyderabad,2011,108626,diesel,manual,first,20.54,1598.0,103.6,5.0,,4014.9999999999995,volkswagen,vento
maruti omni 8 seater bsiv,hyderabad,2012,71791,petrol,manual,first,14.0,796.0,35.0,5.0,,2254.9999999999995,maruti,omni
honda brio 1.2 vx mt,kochi,2012,91931,petrol,manual,first,18.5,1198.0,86.8,5.0,6.62 lakh,3443.0,honda,brio
tata sumo delux,hyderabad,2000,158000,diesel,manual,second,14.07,2956.0,83.1,7.0,,1650.0,tata,sumo
tata indica vista aura 1.3 quadrajet,pune,2012,91183,diesel,manual,first,18.0,1248.0,75.0,5.0,,3135.0,tata,indica
maruti wagon r lxi bs iv,delhi,2012,65000,petrol,manual,first,18.9,998.0,67.1,5.0,,2915.0,maruti,wagon
mahindra xuv500 w8 4wd,hyderabad,2015,88428,diesel,manual,first,16.0,2179.0,140.0,7.0,,11660.0,mahindra,xuv500
tata indigo ls dicor,pune,2008,138000,diesel,manual,second,17.1,1396.0,70.0,5.0,,1375.0,tata,indigo
maruti ertiga paseo vxi,mumbai,2018,18000,petrol,manual,first,16.02,1373.0,93.7,7.0,,9075.0,maruti,ertiga
honda accord 2.4 a/t,mumbai,2011,60000,petrol,automatic,first,11.7,2354.0,177.6,5.0,,4895.0,honda,accord
maruti swift dzire vdi,kolkata,2012,48000,diesel,manual,first,19.3,1248.0,73.9,5.0,,4069.9999999999995,maruti,swift
ford fiesta exi 1.4 tdci ltd,hyderabad,2009,160000,diesel,manual,first,17.8,1399.0,68.0,5.0,,3080.0,ford,fiesta
honda city zx gxi,kolkata,2008,40000,petrol,manual,first,17.7,1497.0,78.0,5.0,,1979.9999999999998,honda,city
audi a6 2011-2015 2.0 tdi premium plus,kochi,2014,51495,diesel,automatic,first,17.68,1968.0,174.33,5.0,,24145.0,audi,a6
bmw 6 series 640d gran coupe,mumbai,2011,30000,diesel,automatic,first,9.52,2993.0,313.0,4.0,,53900.0,bmw,6
maruti zen estilo lxi green (cng),pune,2008,42496,cng,manual,first,26.3,998.0,67.1,5.0,,1540.0,maruti,zen
hyundai i20 1.4 crdi asta,pune,2012,83000,diesel,manual,first,23.0,1396.0,90.0,5.0,,6050.0,hyundai,i20
hyundai i10 sportz at,bangalore,2009,37000,petrol,automatic,third,16.95,1197.0,78.9,5.0,,3245.0,hyundai,i10
honda jazz 1.2 v cvt i vtec,kochi,2016,28503,petrol,automatic,first,19.0,1199.0,88.7,5.0,,7546.0,honda,jazz
maruti swift vdi bsiv,hyderabad,2015,76496,diesel,manual,first,25.2,1248.0,74.0,5.0,,6765.0,maruti,swift
hyundai i20 asta 1.2,pune,2011,79152,petrol,manual,second,18.5,1197.0,82.85,5.0,,3630.0,hyundai,i20
volkswagen polo petrol comfortline 1.2l,kolkata,2011,32000,petrol,manual,first,16.47,1198.0,73.9,5.0,,2804.9999999999995,volkswagen,polo
maruti alto lxi,ahmedabad,2009,35000,petrol,manual,first,19.7,796.0,46.3,5.0,,1650.0,maruti,alto
toyota corolla h4,chennai,2004,105000,petrol,automatic,second,11.3,1794.0,125.0,5.0,,2750.0,toyota,corolla
maruti alto lxi,chennai,2006,56000,petrol,manual,second,19.7,796.0,46.3,5.0,,1540.0,maruti,alto
tata manza elan quadrajet bs iv,pune,2012,73000,diesel,manual,first,21.12,1248.0,88.8,5.0,,3740.0,tata,manza
maruti alto lxi,pune,2012,38000,petrol,manual,first,19.7,796.0,46.3,5.0,,2475.0,maruti,alto
skoda octavia ambition plus 2.0 tdi at,kolkata,2013,775000,diesel,automatic,first,19.3,1968.0,141.0,5.0,,8250.0,skoda,octavia
toyota corolla h4,kolkata,2008,80000,petrol,automatic,first,11.3,1794.0,125.0,5.0,,3080.0,toyota,corolla
hyundai i20 asta option 1.2,coimbatore,2016,24973,petrol,manual,first,18.6,1197.0,81.83,5.0,,8426.0,hyundai,i20
maruti vitara brezza ldi,chennai,2016,45000,diesel,manual,first,24.3,1248.0,88.5,5.0,9.12 lakh,7864.999999999999,maruti,vitara
honda city 1.5 v mt,delhi,2010,87430,petrol,manual,first,17.0,1497.0,118.0,5.0,,3850.0,honda,city
tata indica vista aqua 1.3 quadrajet,hyderabad,2014,133944,diesel,manual,second,18.0,1248.0,75.0,5.0,,3850.0,tata,indica
honda amaze s i-dtech,kolkata,2013,57000,diesel,manual,first,25.8,1498.0,98.6,5.0,,3795.0,honda,amaze
hyundai eon d lite plus,coimbatore,2016,27904,petrol,manual,first,21.1,814.0,55.2,5.0,,3905.0,hyundai,eon
bmw 3 series luxury line,kochi,2015,30717,diesel,automatic,second,21.76,1995.0,190.0,5.0,58.67 lakh,28589.0,bmw,3
hyundai verna 1.6 sx,bangalore,2012,80000,diesel,manual,first,22.32,1582.0,126.32,5.0,,5775.0,hyundai,verna
tata manza club class quadrajet90 ls,ahmedabad,2013,47304,diesel,manual,first,21.02,1248.0,88.8,5.0,,3190.0,tata,manza
skoda octavia rs,jaipur,2005,100000,petrol,automatic,first,14.45,1984.0,227.0,5.0,28.37 lakh,2254.9999999999995,skoda,octavia
maruti alto k10 vxi,pune,2017,30000,petrol,manual,first,24.07,998.0,67.1,5.0,4.48 lakh,4125.0,maruti,alto
ford ecosport 1.5 dv5 mt titanium optional,mumbai,2014,68000,diesel,manual,first,22.7,1498.0,89.84,5.0,,7425.0,ford,ecosport
chevrolet spark 1.0 ls,kolkata,2011,21000,petrol,manual,second,18.0,995.0,62.0,5.0,,1045.0,chevrolet,spark
jaguar xf 2.0 diesel portfolio,hyderabad,2017,21000,diesel,automatic,first,19.33,1999.0,177.0,5.0,72.64 lakh,57200.0,jaguar,xf
honda cr-v rvi mt,jaipur,2007,119000,petrol,manual,third,13.1,1997.0,141.1,5.0,,4301.0,honda,cr-v
skoda superb l&k 1.8 tsi at,kochi,2019,13747,petrol,automatic,first,14.67,1798.0,177.46,5.0,36.15 lakh,30030.0,skoda,superb
hyundai i10 magna 1.2,chennai,2009,620000,petrol,manual,first,20.36,1197.0,78.9,5.0,,2970.0,hyundai,i10
maruti swift ldi,delhi,2013,70000,diesel,manual,first,22.9,1248.0,74.0,5.0,,3850.0,maruti,swift
maruti swift dzire vxi at,mumbai,2016,18000,petrol,automatic,first,18.5,1197.0,83.14,5.0,,6820.0,maruti,swift
nissan micra diesel xv,chennai,2011,83000,diesel,manual,first,23.08,1461.0,63.1,5.0,,3025.0,nissan,micra
maruti swift dzire tour ldi,mumbai,2015,130000,diesel,manual,first,23.4,1248.0,74.0,5.0,,3575.0,maruti,swift
ford fiesta classic 1.4 duratorq clxi,pune,2012,63400,diesel,manual,first,17.8,1399.0,67.0,5.0,,3575.0,ford,fiesta
maruti zen lx,kolkata,2003,65000,petrol,manual,first,17.3,993.0,60.0,5.0,,715.0,maruti,zen
mini clubman cooper s,pune,2017,8350,petrol,manual,first,13.8,1998.0,192.0,5.0,44.59 lakh,38500.0,mini,clubman
toyota etios gd,kolkata,2014,45000,diesel,manual,first,23.59,1364.0,67.05,5.0,,3575.0,toyota,etios
maruti alto 800 2016-2019 lxi,kolkata,2018,26200,petrol,manual,first,24.7,796.0,47.3,5.0,,3190.0,maruti,alto
maruti alto vxi,bangalore,2011,11000,petrol,manual,third,18.9,796.0,47.0,5.0,,3190.0,maruti,alto
bmw x5 3.0d,bangalore,2009,90000,diesel,automatic,second,11.0,2993.0,235.0,5.0,,19525.0,bmw,x5
nissan teana xv,mumbai,2015,74000,petrol,automatic,second,11.07,2496.0,179.5,5.0,,9075.0,nissan,teana
hyundai grand i10 at asta,coimbatore,2015,37081,petrol,automatic,first,18.9,1197.0,82.0,5.0,,6347.0,hyundai,grand
maruti vitara brezza zdi plus,hyderabad,2017,39000,diesel,manual,first,24.3,1248.0,88.5,5.0,12 lakh,10439.0,maruti,vitara
audi q7 3.0 tdi quattro premium plus,mumbai,2008,99000,diesel,automatic,third,12.07,2967.0,241.4,7.0,,14245.0,audi,q7
mercedes-benz gla class 200 cdi,chennai,2015,38000,diesel,automatic,first,17.9,2143.0,136.0,5.0,,22000.0,mercedes-benz,gla
maruti 800 ac,chennai,2007,72000,petrol,manual,third,16.1,796.0,37.0,4.0,,1100.0,maruti,800
renault duster 85ps diesel rxl,chennai,2015,93000,diesel,manual,second,20.45,1461.0,83.8,5.0,,7810.0,renault,duster
toyota corolla altis d-4d gl,mumbai,2017,5900,diesel,manual,first,21.43,1364.0,87.2,5.0,,18150.0,toyota,corolla
mercedes-benz new c-class 220,chennai,2014,25000,diesel,manual,first,15.8,2148.0,170.0,5.0,,28600.0,mercedes-benz,new
maruti ritz vdi,hyderabad,2010,68000,diesel,manual,second,21.1,1248.0,73.9,5.0,,3520.0,maruti,ritz
honda brv i-vtec v cvt,kochi,2017,35676,petrol,automatic,first,16.0,1497.0,117.3,7.0,14.65 lakh,10428.0,honda,brv
hyundai xcent 1.1 crdi base,kochi,2015,74310,diesel,manual,first,24.4,1120.0,71.0,5.0,,4400.0,hyundai,xcent
mercedes-benz e-class 2009-2013 e250 cdi avantgarde,jaipur,2014,59364,diesel,automatic,first,14.21,2143.0,203.0,5.0,,29150.0,mercedes-benz,e-class
mercedes-benz b class b180,kochi,2014,41380,petrol,automatic,second,14.8,1595.0,120.7,5.0,,12947.0,mercedes-benz,b
mercedes-benz e-class 2015-2017 e250 edition e,bangalore,2017,33900,diesel,automatic,first,15.0,2143.0,204.0,5.0,,40700.0,mercedes-benz,e-class
honda city i vtec vx option,mumbai,2016,28000,petrol,manual,first,17.8,1497.0,117.3,5.0,,9625.0,honda,city
hyundai santro xing xl erlx euro iii,hyderabad,2007,50958,petrol,manual,first,17.0,1086.0,,5.0,,2145.0,hyundai,santro
honda city 1.5 s mt,chennai,2011,93982,petrol,manual,first,17.0,1497.0,118.0,5.0,,4125.0,honda,city
hyundai verna transform vtvt,pune,2010,95000,petrol,manual,first,16.2,1599.0,103.2,5.0,,2750.0,hyundai,verna
jaguar xe portfolio,mumbai,2017,9000,petrol,automatic,first,13.5,1999.0,246.74,5.0,53.72 lakh,37950.0,jaguar,xe
honda amaze s i-vtech,delhi,2015,52516,petrol,manual,first,18.0,1198.0,86.7,5.0,,5115.0,honda,amaze
mini cooper convertible 1.6,bangalore,2015,20000,petrol,automatic,first,18.86,1598.0,122.0,4.0,,35200.0,mini,cooper
hyundai eon magna plus,chennai,2014,37000,petrol,manual,first,21.1,814.0,55.2,5.0,,3575.0,hyundai,eon
maruti wagon r vxi bs iv,kolkata,2014,17400,petrol,manual,first,20.51,998.0,67.04,5.0,,3410.0,maruti,wagon
maruti ritz ldi,coimbatore,2011,90207,diesel,manual,first,21.1,1248.0,73.9,5.0,,4301.0,maruti,ritz
bmw 3 series 320d sedan,chennai,2011,89616,diesel,automatic,first,16.07,1995.0,181.0,5.0,,12100.0,bmw,3
tata xenon xt ex 4x2,pune,2014,85000,diesel,manual,first,13.49,2179.0,138.03,5.0,,3850.0,tata,xenon
audi a3 35 tdi attraction,chennai,2014,79271,diesel,automatic,first,20.38,1968.0,143.0,5.0,,18150.0,audi,a3
land rover range rover 2.2l dynamic,hyderabad,2012,56000,diesel,automatic,first,12.7,2179.0,187.7,5.0,,33000.0,land rover,range rover
mercedes-benz gl-class 2007 2012 350 cdi luxury,pune,2010,85001,diesel,automatic,second,12.0,2987.0,224.0,7.0,,30800.0,mercedes-benz,gl-class
mitsubishi pajero sport 4x2 at dualtone blacktop,hyderabad,2018,12000,diesel,automatic,first,13.5,2477.0,175.56,7.0,33.91 lakh,30800.0,mitsubishi,pajero
